,MMIN,CHMAX,2столбец,4 столбец,5 столбец,6 столбец,8 столбец,9 столбец,adviser,amdahl,apollo,basf,bti,burroughs,c.r.d,cambex,cdc,dec,dg,formation,four-phase,gould,harris,honeywell,hp,ibm,ipl,magnuson,microdata,nas,ncr,nixdorf,perkin-elmer,prime,siemens,sperry,sratus,wang
106,0.7489261661465089,0.11952286093343936,0.7574012497697602,0.7658859526450419,0.0,0.2,0.3517259039194644,0.2858713698248925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,0.4978523322930176,0.16903085094570333,0.9518758243839702,0.4360368266831136,0.0,0.2,0.1273576253124667,0.04744213561681743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,0.37661075078023687,0.16903085094570333,0.9518758243839702,0.4360368266831136,0.0,0.2,0.1273576253124667,0.032568868468810463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109,0.4978523322930176,0.16903085094570333,0.9518758243839702,0.6559362439910659,0.15339299776947407,0.2,0.23083383525558937,0.14312829141289496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,0.4978523322930176,0.16903085094570333,0.9518758243839702,0.6559362439910659,0.21693045781865616,0.2,0.27299756010623016,0.16241202575034097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,0.6233892492197631,0.2927700218845599,0.9518758243839702,0.6559362439910659,0.0,0.34641016151377546,0.3822306784319989,0.16241202575034097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,0.6233892492197631,0.2927700218845599,0.6194193432002073,0.6559362439910659,0.21693045781865616,0.34641016151377546,0.39861149066714036,0.18889703647430323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,0.6233892492197631,0.2927700218845599,0.6194193432002073,0.6559362439910659,0.21693045781865616,0.34641016151377546,0.3644639864160411,0.18889703647430323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114,0.6233892492197631,0.2927700218845599,0.5659058023899846,0.7658859526450419,0.21693045781865616,0.2,0.4454970774148163,0.2679186426584792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,0.6233892492197631,0.2927700218845599,0.5724765328222043,0.8758356612990179,0.30678599553894814,0.2,0.5334739856047315,0.4222405452543223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,0.6233892492197631,0.2927700218845599,0.5659058023899846,0.8758356612990179,0.30678599553894814,0.2,0.5038313953618194,0.4222405452543223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,0.4978523322930176,0.2927700218845599,0.6194193432002073,0.6559362439910659,0.10846522890932808,0.34641016151377546,0.291279869587527,0.14312829141289496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,0.6233892492197631,0.23904572186687872,0.09248828740223403,0.8302024091728342,0.21693045781865616,0.2,0.4412522055334878,0.3563561031458895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,0.6233892492197631,0.2672612419124244,0.09248828740223403,0.8302024091728342,0.30678599553894814,0.34641016151377546,0.5038313953618194,0.3815575256209698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,0.7489261661465089,0.4140393356054125,0.0,0.8758356612990179,0.21693045781865616,0.4898979485566356,0.59113701220858,0.49624131200430277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,0.7489261661465089,0.4140393356054125,0.0,0.8758356612990179,0.4338609156373123,0.4898979485566356,0.651057103808625,0.5322726907442603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,0.45004513963853,0.0,1.0,0.4360368266831136,0.0,0.0,0.14563993479376341,0.04744213561681743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,0.45004513963853,0.0,1.0,0.5459865353370896,0.0,0.0,0.23083383525558937,0.07485813600861624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,0.45004513963853,0.0,0.9236294903616418,0.5459865353370896,0.0,0.0,0.2529715558733769,0.07485813600861624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,0.6233892492197631,0.2927700218845599,0.2587165279941156,0.6559362439910659,0.0,0.34641016151377546,0.31602773571741544,0.18036475291675447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,0.6233892492197631,0.2927700218845599,0.2587165279941156,0.7658859526450419,0.21693045781865616,0.34641016151377546,0.4233593567970288,0.2800236780117108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127,0.6233892492197631,0.2927700218845599,0.2587165279941156,0.7658859526450419,0.21693045781865616,0.2,0.46930902212335796,0.2800236780117108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,0.6233892492197631,0.2927700218845599,0.2587165279941156,0.8758356612990179,0.3757345746510896,0.2,0.5161946088710339,0.44201293951863563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,0.6233892492197631,0.2927700218845599,0.2587165279941156,0.8758356612990179,0.3757345746510896,0.2,0.5442514254609037,0.44201293951863563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,0.8744630830732544,0.37796447300922725,0.2587165279941156,0.8758356612990179,0.531368931324057,0.2,0.655743856003568,0.557887913467559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,0.4978523322930176,0.2927700218845599,0.4249447685859973,0.7658859526450419,0.0,0.28284271247461906,0.20608596912570093,0.2349364121732983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,0.4978523322930176,0.2927700218845599,0.4249447685859973,0.7658859526450419,0.3757345746510896,0.28284271247461906,0.30809796400273165,0.2915905304748859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,0.4978523322930176,0.2927700218845599,0.4249447685859973,0.7658859526450419,0.3757345746510896,0.34641016151377546,0.3517259039194644,0.2915905304748859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,0.6233892492197631,0.47809144373375745,0.2587165279941156,0.8758356612990179,0.2656844656620285,0.34641016151377546,0.4233593567970288,0.4355876418421252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,0.6233892492197631,0.47809144373375745,0.2587165279941156,0.8758356612990179,0.3757345746510896,0.4898979485566356,0.4616676705111789,0.4603884309284654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,0.6233892492197631,0.47809144373375745,0.2587165279941156,0.8758356612990179,0.3757345746510896,0.4898979485566356,0.5006234855441709,0.4603884309284654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,0.37661075078023687,1.0,0.5221820558931021,0.6559362439910659,0.0,0.5656854249492381,0.33816545633520284,0.20516554200309456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138,0.6233892492197631,0.20701966780270625,0.4584620105719759,0.7658859526450419,0.30678599553894814,0.2,0.4454970774148163,0.2915905304748859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139,0.6233892492197631,0.2672612419124244,0.4584620105719759,0.6559362439910659,0.10846522890932808,0.2,0.39861149066714036,0.17154318491075138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,0.6233892492197631,0.2927700218845599,0.40494846976175336,0.7658859526450419,0.4338609156373123,0.2,0.4906949923446586,0.3284496005643931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,0.6233892492197631,0.2927700218845599,0.40494846976175336,0.7658859526450419,0.4338609156373123,0.2,0.4838053911289663,0.3284496005643931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,0.6233892492197631,0.2927700218845599,0.40494846976175336,0.7658859526450419,0.15339299776947407,0.2,0.4454970774148163,0.26164818660188105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,0.7489261661465089,0.2927700218845599,0.3559538153012205,0.8758356612990179,0.30678599553894814,0.2,0.5038313953618194,0.45440629770976937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,0.7489261661465089,0.2927700218845599,0.302440274490998,0.8758356612990179,0.4338609156373123,0.2,0.559447009792921,0.4803050265456428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,0.6233892492197631,0.33806170189140666,0.302440274490998,0.8758356612990179,0.6135719910778963,0.447213595499958,0.5278706132257625,0.511257670348978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146,0.7489261661465089,0.33806170189140666,0.302440274490998,0.8758356612990179,0.6135719910778963,0.447213595499958,0.5758888928064847,0.5345062781459258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,0.7489261661465089,0.37796447300922725,0.2587165279941156,0.8758356612990179,0.6135719910778963,0.447213595499958,0.6130645136875883,0.5389167453353647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,0.7489261661465089,0.47809144373375745,0.3461640209878807,0.8758356612990179,0.6135719910778963,0.5656854249492381,0.6662894245707875,0.5410942587502632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149,0.6233892492197631,0.33806170189140666,0.3461640209878807,0.7658859526450419,0.30678599553894814,0.4898979485566356,0.6013885093328597,0.30266502454218824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,0.8744630830732544,0.47809144373375745,0.20520298718389307,0.8758356612990179,0.4338609156373123,0.5656854249492381,0.7509929770581825,0.5537900124833717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,0.8744630830732544,0.5855400437691198,0.20520298718389307,0.9857853699529942,0.6135719910778963,0.5656854249492381,0.8052111099474599,0.748223669204122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,0.8744630830732544,0.5855400437691198,0.17317993481884264,0.9857853699529942,0.6135719910778963,0.5656854249492381,0.8660360695609652,0.7521074925665396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,1.0,0.6761234037828133,0.1929020007277178,0.9857853699529942,0.8677218312746247,0.8,0.9334632780068333,0.8707683855019095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,0.7489261661465089,0.5855400437691198,0.24892673368077556,0.9401521178268104,0.4338609156373123,0.5656854249492381,0.7509929770581825,0.6008877253701101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155,0.8744630830732544,0.5855400437691198,0.1929020007277178,0.9857853699529942,0.6135719910778963,0.5656854249492381,0.8394344539437184,0.7492000731061914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,1.0,0.5855400437691198,0.1362120338991165,0.9857853699529942,1.0,0.8,0.9334632780068333,0.9611860607079743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,0.4978523322930176,0.23904572186687872,0.45212287519238314,0.4360368266831136,0.0,0.2,0.060446034331937404,0.06151103942081326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,0.4978523322930176,0.2927700218845599,0.3831319219076066,0.5459865353370896,0.0,0.2,0.14563993479376341,0.08755388974172473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,0.4978523322930176,0.2927700218845599,0.2858946346005018,0.6559362439910659,0.0,0.2,0.21882405162227764,0.14312829141289496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,0.6233892492197631,0.33806170189140666,0.2858946346005018,0.7202527005188581,0.0,0.2,0.26322305299765686,0.22047650704166155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,0.6233892492197631,0.33806170189140666,0.2858946346005018,0.7658859526450419,0.0,0.2,0.291279869587527,0.26164818660188105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162,0.7489261661465089,0.33806170189140666,0.2858946346005018,0.7658859526450419,0.0,0.2,0.3644639864160411,0.29718668883727384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,0.7489261661465089,0.33806170189140666,0.2858946346005018,0.8302024091728342,0.0,0.2,0.40886298779142044,0.3692617893910577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,0.7489261661465089,0.33806170189140666,0.2858946346005018,0.8758356612990179,0.0,0.2,0.427977433060103,0.42899966123778754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,0.7489261661465089,0.6761234037828133,0.1929020007277178,0.7658859526450419,0.4338609156373123,0.8,0.44965788687786706,0.4355876418421252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,0.7489261661465089,0.6761234037828133,0.1929020007277178,0.7658859526450419,0.4338609156373123,0.8,0.6223221348978958,0.4355876418421252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,0.8744630830732544,0.33806170189140666,0.1929020007277178,0.8758356612990179,0.6135719910778963,0.4,0.59113701220858,0.5848970156770168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,0.8744630830732544,0.33806170189140666,0.1929020007277178,0.9401521178268104,0.9701425001453319,0.4,0.6618345436647972,0.7624984364164693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,0.7489261661465089,0.6761234037828133,0.1929020007277178,0.8758356612990179,0.8677218312746247,0.8,0.7490200610446223,0.6606697794623972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,0.4978523322930176,0.16903085094570333,0.5911730091778786,0.5459865353370896,0.0,0.2,0.29985714262105273,0.08755388974172473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,0.4978523322930176,0.23904572186687872,0.5911730091778786,0.6559362439910659,0.0,0.2,0.33816545633520284,0.13292261729993682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,0.6233892492197631,0.2672612419124244,0.5911730091778786,0.7658859526450419,0.6135719910778963,0.2,0.4037997545574215,0.3894433210581889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,0.37661075078023687,0.31622776601683794,0.6446865499881012,0.6559362439910659,0.0,0.2,0.29985714262105273,0.12230027162543389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,0.37661075078023687,0.31622776601683794,0.6446865499881012,0.6559362439910659,0.0,0.4,0.4454970774148163,0.12230027162543389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,0.4978523322930176,0.33806170189140666,0.6446865499881012,0.8758356612990179,0.07669649888473704,0.2,0.4454970774148163,0.3775231605508045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,0.37661075078023687,0.2672612419124244,0.5376594683676561,0.6559362439910659,0.10846522890932808,0.2,0.33816545633520284,0.13292261729993682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,0.37661075078023687,0.33806170189140666,0.5376594683676561,0.5459865353370896,0.10846522890932808,0.34641016151377546,0.3517259039194644,0.07485813600861624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,0.4978523322930176,0.4472135954999579,0.5376594683676561,0.6559362439910659,0.21693045781865616,0.2,0.38783405081096806,0.17154318491075138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,0.4978523322930176,0.4472135954999579,0.5376594683676561,0.7658859526450419,0.30678599553894814,0.2,0.4838053911289663,0.274041544793015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,0.6233892492197631,0.4309458036856673,0.5376594683676561,0.7658859526450419,0.4338609156373123,0.2,0.6092441536833306,0.3284496005643931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181,0.37661075078023687,0.20701966780270625,0.6348967556747611,0.4360368266831136,0.21693045781865616,0.2,0.0,0.06151103942081326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,0.37661075078023687,0.2672612419124244,0.6348967556747611,0.5459865353370896,0.21693045781865616,0.2,0.1273576253124667,0.09965892509495644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,0.6233892492197631,0.33806170189140666,0.4366454627178291,0.6559362439910659,0.21693045781865616,0.34641016151377546,0.27299756010623016,0.18889703647430323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,0.6233892492197631,0.47809144373375745,0.4366454627178291,0.7202527005188581,0.30678599553894814,0.4898979485566356,0.3581914605680561,0.26164818660188105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
185,0.6233892492197631,0.4472135954999579,0.4366454627178291,0.7658859526450419,0.30678599553894814,0.4,0.47668220010413226,0.29718668883727384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,0.7489261661465089,0.4140393356054125,0.26812230836093776,0.8758356612990179,0.4338609156373123,0.4,0.6462634203379345,0.49103691182798714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,0.7489261661465089,0.33806170189140666,0.3394081754107243,0.8302024091728342,0.21693045781865616,0.4898979485566356,0.5306909778766422,0.3894433210581889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,0.7489261661465089,0.4140393356054125,0.29840964753974275,0.8302024091728342,0.4338609156373123,0.4898979485566356,0.6168166493185925,0.43882012234984824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,0.8744630830732544,0.5855400437691198,0.29840964753974275,0.8758356612990179,0.6135719910778963,0.6928203230275509,0.7237760577026706,0.5974181895078474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,0.8744630830732544,0.47809144373375745,0.10189406776905618,0.9401521178268104,0.4338609156373123,0.5656854249492381,0.7063050002395328,0.6509019873788706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,0.8744630830732544,0.47809144373375745,0.10189406776905618,0.9857853699529942,0.6135719910778963,0.6928203230275509,0.7819748619321856,0.756882146427861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,0.8744630830732544,0.6761234037828133,0.10189406776905618,0.9857853699529942,0.8677218312746247,0.9797958971132712,0.8850270273082077,0.8424004742799924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193,0.6233892492197631,0.6324555320336759,0.46053835824688005,0.7658859526450419,0.4338609156373123,0.447213595499958,0.5161946088710339,0.34277677866709566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,0.6233892492197631,0.609449400220044,0.2587165279941156,0.9857853699529942,0.3757345746510896,0.4898979485566356,0.6186678860665575,0.649476168279449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,0.6233892492197631,0.8618916073713346,0.2587165279941156,0.9857853699529942,0.531368931324057,1.0,0.745017768384022,0.7069681271515023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,0.6233892492197631,1.0,0.2587165279941156,0.9857853699529942,0.8116794499134278,1.0,0.8268171844902492,0.8128565656022273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,0.7489261661465089,1.0,0.2587165279941156,0.9857853699529942,0.8116794499134278,1.0,0.8808350875374207,0.8269656285751559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,0.8744630830732544,1.0,0.1362120338991165,1.0,0.7514691493021792,0.6928203230275509,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199,0.8744630830732544,1.0,0.1362120338991165,1.0,0.8677218312746247,0.6928203230275509,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,0.25526965442094063,0.20701966780270625,0.5659058023899846,0.6559362439910659,0.0,0.2,0.14563993479376341,0.12230027162543389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,0.37661075078023687,0.20701966780270625,0.5659058023899846,0.6559362439910659,0.0,0.2,0.1780291525358309,0.12230027162543389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,0.25526965442094063,0.20701966780270625,0.5659058023899846,0.6559362439910659,0.0,0.2,0.23083383525558937,0.12230027162543389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203,0.37661075078023687,0.20701966780270625,0.5659058023899846,0.6559362439910659,0.0,0.2,0.26322305299765686,0.12230027162543389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,0.4978523322930176,0.33806170189140666,0.4765320608204273,0.7658859526450419,0.0,0.2,0.40886298779142044,0.2349364121732983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,0.4978523322930176,0.33806170189140666,0.42009982282733294,0.7658859526450419,0.4338609156373123,0.28284271247461906,0.427977433060103,0.3132873702166914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,0.6233892492197631,0.4472135954999579,0.4784583093962198,0.7658859526450419,0.0,0.28284271247461906,0.4537378987964951,0.26164818660188105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0.37661075078023687,0.0,0.8011249962666427,0.7658859526450419,0.4338609156373123,0.0,0.5069910641020703,0.29718668883727384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,0.4978523322930176,0.0,0.8011249962666427,0.6559362439910659,0.0,0.0,0.4233593567970288,0.13292261729993682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
